item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score
ITM12625,Apparel,95,16,7,7,45.07,7.16,0.81,L69,A,65,1.61,45.08,1.67,9,0.91,276,14.81,0.83,2024-10-05,82.65,0.598
ITM12626,Electronics,106,25,12,2,39.75,5.82,0.62,L2,C,147,2.03,125.21,1.71,4,0.95,643,8.23,0.65,2024-10-03,208.13,0.579
ITM12627,Groceries,289,25,6,3,29.52,1.08,0.12,L14,C,50,3.69,129.36,1.71,4,0.77,938,12.07,0.78,2024-08-29,168.29,0.62
ITM12628,Pharma,244,49,4,8,33.8,6.73,0.84,L56,A,113,2.95,152.87,0.9,3,0.87,421,6.07,0.24,2024-11-30,168.59,0.553
ITM12629,Electronics,37,21,6,6,16.97,4.94,0.26,L18,C,108,4.35,93.29,1.6,2,0.81,440,14.18,0.36,2024-03-17,257.25,0.623
ITM12630,Apparel,132,44,14,7,29.14,4.96,0.15,L34,A,68,2.01,130.21,1.72,6,0.99,137,10.59,0.7,2024-07-06,263.67,0.587
ITM12631,Pharma,270,30,10,5,15.33,4.1,0.87,L94,D,165,1.83,102.52,0.97,6,0.83,449,2.08,0.58,2024-07-19,165.7,0.493
ITM12632,Groceries,252,59,7,2,20.71,9.33,0.61,L47,C,131,0.65,189.99,0.71,0,0.99,358,2.52,0.68,2024-04-24,28.93,0.697
ITM12633,Pharma,348,52,7,2,38.47,2.87,0.22,L98,D,129,4.78,109.16,1.43,6,0.93,53,13.47,0.27,2024-10-28,56.74,0.557
ITM12634,Electronics,298,26,14,7,12.95,3.51,0.45,L52,D,50,2.76,49.82,1.82,2,0.92,222,12.33,0.72,2024-05-28,285.11,0.67
ITM12635,Groceries,221,41,14,9,42.1,9.65,0.18,L47,C,75,2.76,136.9,1.95,2,0.85,593,5.62,0.84,2024-03-09,49.06,0.578
ITM12636,Apparel,102,50,12,2,19.42,8.2,0.67,L6,B,71,4.66,114.21,0.65,5,0.83,795,8.3,0.64,2024-08-25,252.25,0.64
ITM12637,Groceries,144,15,5,3,27.08,0.63,0.35,L52,B,167,1.8,162.73,1.92,5,0.86,275,12.94,0.49,2024-09-13,166.72,0.551
ITM12638,Groceries,194,97,10,2,47.16,9.11,0.88,L7,D,49,1.99,43.61,1.05,3,0.79,388,2.45,0.34,2024-09-18,43.06,0.494
ITM12639,Automotive,88,36,8,6,34.38,2.65,0.42,L73,D,49,3.45,59.58,0.68,4,0.97,255,2.93,0.41,2024-02-16,276.66,0.567
ITM12640,Groceries,66,29,4,6,32.63,7.21,0.55,L72,A,111,4.03,185.11,1.98,2,0.94,151,11.02,0.62,2024-07-22,279.15,0.621
ITM12641,Groceries,391,34,4,9,35.87,5.75,0.16,L25,D,24,3.65,186.7,1.77,2,0.94,107,2.15,0.4,2024-07-05,188.45,0.48
ITM12642,Pharma,275,75,11,8,45.99,5.6,0.35,L47,C,133,4.05,94.03,1.42,8,0.83,830,5.94,0.82,2024-09-14,122.77,0.507
ITM12643,Apparel,234,18,9,8,13.18,7.32,0.71,L71,B,140,3.09,19.07,1.8,4,0.72,199,4.53,0.31,2024-01-06,186.17,0.406
ITM12644,Pharma,49,62,12,9,31.05,2.47,0.76,L37,B,33,4.38,68.25,1.39,0,0.9,301,11.64,0.61,2024-12-05,192.05,0.718
ITM12645,Pharma,300,70,11,5,20.62,2.01,0.32,L10,B,178,2.98,56.95,0.94,8,0.81,528,1.03,0.6,2024-05-02,190.42,0.442
ITM12646,Electronics,431,47,8,3,1.58,6.69,0.55,L50,C,57,1.53,88.79,1.9,9,0.96,605,2.62,0.31,2024-11-10,222.69,0.319
ITM12647,Pharma,256,12,7,6,7.14,3.26,0.84,L65,A,57,2.94,70.38,1.93,5,0.93,477,2.39,1.0,2024-12-16,29.47,0.525
ITM12648,Automotive,267,93,14,9,16.92,9.75,0.44,L58,C,56,3.71,167.51,0.7,8,0.74,591,5.45,0.86,2024-03-25,39.73,0.563
ITM12649,Automotive,387,79,3,7,28.68,4.79,0.22,L98,C,114,3.44,10.58,0.77,6,0.88,968,4.25,0.51,2024-09-20,92.01,0.538
ITM12650,Electronics,44,64,14,4,44.19,1.56,0.49,L71,B,122,1.59,132.48,0.83,9,0.91,573,4.2,0.75,2024-03-12,111.41,0.525
ITM12651,Apparel,93,10,8,4,39.76,7.02,0.64,L36,C,17,0.68,136.21,1.66,9,0.87,540,6.19,0.77,2024-08-16,195.03,0.465
ITM12652,Apparel,225,79,8,4,28.11,3.41,0.11,L80,D,27,1.64,135.52,1.6,6,0.85,575,4.0,0.72,2024-03-22,59.84,0.487
ITM12653,Pharma,333,54,5,8,4.62,1.91,0.41,L88,C,117,4.93,108.91,1.97,4,0.77,341,2.49,0.55,2024-04-01,166.9,0.42
ITM12654,Pharma,113,56,5,7,15.01,4.52,0.65,L79,B,93,1.33,126.11,0.98,6,0.77,94,9.17,0.91,2024-10-16,63.75,0.64
ITM12655,Pharma,394,88,5,2,18.97,9.66,0.96,L16,B,160,2.59,163.99,1.5,9,0.93,249,14.32,0.82,2024-10-16,113.09,0.611
ITM12656,Apparel,146,35,5,7,31.46,4.41,0.47,L17,C,74,3.37,159.0,1.73,3,0.71,73,9.5,0.63,2024-12-03,281.29,0.562
ITM12657,Groceries,444,23,9,2,4.18,3.8,0.25,L13,D,118,4.46,16.58,0.52,5,0.93,812,11.6,0.2,2024-03-15,269.75,0.629
ITM12658,Automotive,44,63,12,4,26.98,4.72,0.58,L51,D,55,3.92,15.78,1.28,1,0.86,680,14.61,0.38,2024-09-04,286.4,0.695
ITM12659,Groceries,353,80,13,5,45.17,0.62,0.36,L48,B,75,4.59,169.4,1.14,9,0.98,436,3.14,0.61,2024-07-02,181.51,0.466
ITM12660,Groceries,374,55,4,5,35.57,1.76,0.29,L44,D,89,3.22,119.2,1.51,2,1.0,639,7.44,0.92,2024-01-21,155.38,0.692
ITM12661,Apparel,135,40,12,9,40.06,8.57,0.63,L72,D,159,4.39,191.91,1.42,1,0.9,484,9.15,0.7,2024-04-22,256.19,0.68
ITM12662,Groceries,67,97,12,2,34.4,9.79,0.92,L47,A,149,1.69,92.0,1.64,9,0.82,291,5.51,0.53,2024-09-06,33.1,0.399
ITM12663,Electronics,245,68,4,4,11.12,2.0,0.85,L97,A,156,2.44,43.58,0.69,1,0.84,252,9.58,0.24,2024-04-28,293.75,0.655
ITM12664,Pharma,285,38,5,7,6.41,5.59,0.26,L19,D,159,4.3,99.91,0.51,6,0.76,286,9.73,0.68,2024-02-02,144.09,0.647
ITM12665,Electronics,118,26,12,5,41.65,9.68,0.79,L26,D,115,1.97,92.94,1.63,4,0.73,343,12.79,0.48,2024-05-15,205.98,0.57
ITM12666,Automotive,478,23,14,2,35.08,1.99,0.31,L78,A,135,4.42,108.26,0.79,5,0.87,397,12.66,0.63,2024-07-08,221.26,0.69
ITM12667,Pharma,30,45,9,9,29.18,2.27,0.36,L66,A,154,2.13,163.51,0.65,2,0.94,136,3.0,0.81,2024-04-29,192.36,0.685
ITM12668,Groceries,104,67,5,7,10.27,9.3,0.93,L52,A,22,2.14,134.56,0.74,9,0.78,259,3.36,0.84,2024-01-22,268.54,0.515
ITM12669,Automotive,424,33,9,4,30.56,7.2,0.92,L65,B,37,1.89,45.2,0.23,4,0.83,837,4.11,0.89,2024-12-08,93.57,0.696
ITM12670,Pharma,233,72,11,3,2.53,1.94,0.25,L6,B,132,2.96,149.55,1.57,4,0.87,658,4.66,0.71,2024-04-15,164.37,0.541
ITM12671,Groceries,192,34,13,4,6.82,4.24,0.16,L6,A,76,1.08,122.46,1.46,3,0.97,51,8.9,0.92,2024-09-22,134.79,0.691
ITM12672,Electronics,410,68,12,8,16.28,1.03,0.36,L5,A,14,0.66,119.88,1.15,9,0.74,278,5.58,0.75,2024-07-03,214.2,0.477
ITM12673,Pharma,228,41,14,4,22.74,4.61,0.62,L18,A,109,4.54,138.87,1.46,3,0.77,459,14.34,0.83,2024-07-17,124.58,0.705
ITM12674,Groceries,467,91,13,9,6.91,7.89,0.89,L92,B,152,4.68,117.15,0.81,7,0.98,292,2.66,0.75,2024-08-28,268.93,0.56
ITM12675,Electronics,401,27,6,7,6.88,5.76,0.21,L43,B,90,0.84,96.93,0.66,5,0.71,819,4.45,0.9,2024-08-20,152.22,0.615
ITM12676,Automotive,83,46,9,9,36.57,6.65,0.47,L61,D,53,2.97,131.67,1.74,1,0.9,517,13.16,0.38,2024-01-24,165.44,0.637
ITM12677,Automotive,277,35,11,7,28.92,3.6,0.34,L67,C,128,2.93,147.51,0.9,1,0.89,507,9.18,0.81,2024-01-21,153.08,0.752
ITM12678,Automotive,351,18,10,6,27.15,2.03,0.11,L59,D,55,2.18,52.9,0.47,1,0.81,603,8.66,0.29,2024-11-28,190.56,0.668
ITM12679,Automotive,140,73,10,6,23.17,0.62,0.81,L20,C,166,3.06,104.44,1.52,5,0.84,262,9.32,0.27,2024-06-14,158.02,0.494
ITM12680,Apparel,317,81,11,7,48.85,8.3,0.83,L78,C,77,2.56,97.05,0.74,0,0.96,857,4.53,0.59,2024-02-22,281.85,0.696
ITM12681,Pharma,485,29,7,7,3.44,6.55,0.3,L66,C,137,2.7,17.58,0.5,2,0.75,954,11.66,0.44,2024-12-26,48.03,0.703
ITM12682,Pharma,73,63,7,3,9.85,2.68,0.24,L18,D,58,3.9,168.54,0.15,0,0.77,435,7.95,0.65,2024-09-23,13.89,0.775
ITM12683,Apparel,350,95,5,3,32.73,4.48,0.23,L42,B,111,2.87,81.7,1.94,3,0.85,461,1.6,0.74,2024-11-20,161.32,0.485
ITM12684,Groceries,291,92,7,4,7.68,8.11,0.52,L79,B,86,1.96,23.81,0.99,0,0.82,564,3.48,0.38,2024-05-20,231.74,0.587
ITM12685,Groceries,260,39,10,9,29.88,5.62,0.32,L41,B,29,3.12,97.0,0.41,8,0.87,577,12.43,0.76,2024-05-14,197.98,0.691
ITM12686,Automotive,262,62,14,8,28.82,3.35,0.56,L21,B,120,3.38,40.68,1.54,5,0.98,437,5.83,1.0,2024-10-23,289.19,0.62
ITM12687,Electronics,37,72,7,9,48.58,3.04,0.45,L51,D,155,3.48,143.84,1.79,7,0.98,328,11.83,0.81,2024-10-05,62.86,0.597
ITM12688,Groceries,206,20,6,5,44.29,2.57,0.29,L79,A,124,3.28,118.64,1.1,1,0.77,151,10.29,0.34,2024-10-18,211.25,0.629
ITM12689,Electronics,365,40,10,9,47.33,8.33,0.78,L95,C,179,3.49,61.32,0.15,5,0.79,638,5.22,0.71,2024-03-30,246.6,0.655
ITM12690,Pharma,163,58,9,8,6.57,6.03,0.24,L39,B,21,1.9,190.59,0.79,3,0.75,439,2.78,0.21,2024-07-11,274.5,0.49
ITM12691,Electronics,281,96,8,3,43.54,7.24,0.82,L76,B,88,2.51,65.43,0.56,6,0.98,251,12.3,0.58,2024-11-30,163.28,0.7
ITM12692,Pharma,460,28,7,4,7.33,8.67,0.61,L44,D,128,3.51,115.45,1.31,7,0.82,616,10.0,0.63,2024-07-12,115.3,0.552
ITM12693,Apparel,383,21,7,8,32.01,9.88,0.85,L65,C,45,3.89,162.3,1.09,5,0.83,770,5.21,0.98,2024-07-06,287.05,0.622
ITM12694,Apparel,450,24,12,9,36.28,2.87,0.1,L66,B,17,2.45,107.64,0.78,0,0.94,441,8.33,0.79,2024-10-27,239.53,0.779
ITM12695,Automotive,258,40,4,2,8.88,2.22,0.77,L69,A,37,2.14,192.56,1.33,7,0.85,890,9.57,0.76,2024-11-30,146.54,0.577
ITM12696,Groceries,323,52,6,6,32.0,4.89,0.15,L63,B,125,3.72,170.33,1.21,0,0.74,403,1.03,0.63,2024-02-09,198.84,0.567
ITM12697,Automotive,317,46,10,8,3.57,0.83,0.96,L91,C,95,1.5,184.99,1.82,8,0.83,642,10.39,0.61,2024-09-21,90.79,0.485
ITM12698,Pharma,95,88,10,5,15.37,8.02,0.73,L73,A,58,0.54,80.81,1.23,1,0.89,805,10.19,0.99,2024-05-08,188.3,0.769
ITM12699,Automotive,207,38,13,4,46.14,8.9,0.39,L39,D,175,2.62,114.19,1.06,9,0.92,284,2.16,0.22,2024-07-11,166.61,0.371
ITM12700,Electronics,352,35,3,8,9.41,7.02,0.39,L61,A,89,1.28,169.63,1.66,5,0.89,163,12.03,0.44,2024-04-24,21.38,0.56
ITM12701,Pharma,407,11,4,7,4.2,3.05,0.88,L3,C,14,2.2,181.67,0.48,7,0.74,116,12.55,0.31,2024-09-21,261.07,0.589
ITM12702,Apparel,265,93,7,9,22.74,1.67,0.91,L48,C,55,1.81,189.43,0.56,4,0.79,858,5.06,0.45,2024-07-26,152.16,0.579
ITM12703,Groceries,149,24,11,2,42.68,4.13,0.9,L43,A,107,4.0,177.04,1.59,1,0.92,89,3.27,0.57,2024-06-29,149.12,0.563
ITM12704,Pharma,493,13,12,6,4.76,8.42,0.83,L87,B,111,1.99,148.84,0.94,4,0.96,782,10.61,0.47,2024-06-25,92.19,0.653
ITM12705,Pharma,334,95,13,2,18.42,3.8,0.84,L15,C,11,3.38,14.6,0.88,0,0.71,152,2.73,0.97,2024-09-06,66.95,0.684
ITM12706,Electronics,430,59,14,4,45.09,0.83,0.62,L54,A,34,3.53,69.84,1.79,7,0.71,460,13.01,0.74,2024-09-03,94.5,0.544
ITM12707,Groceries,302,47,13,9,6.79,3.11,0.13,L75,C,10,2.55,34.5,1.26,7,0.89,344,7.72,0.78,2024-11-05,198.49,0.571
ITM12708,Apparel,98,32,9,3,16.22,9.9,0.18,L40,B,177,0.86,39.4,1.63,1,0.86,614,13.74,0.79,2024-01-04,38.32,0.73
ITM12709,Pharma,91,68,12,6,39.14,6.93,0.68,L93,B,77,3.65,65.27,1.64,5,0.75,857,9.99,0.92,2024-09-13,106.53,0.603
ITM12710,Pharma,282,99,7,9,27.62,9.06,0.46,L89,A,78,0.84,24.2,0.33,7,0.86,613,4.99,0.81,2024-03-12,293.83,0.628
ITM12711,Electronics,210,84,3,2,41.78,7.86,0.61,L81,D,25,0.95,56.18,1.34,9,0.99,86,7.55,0.21,2024-08-13,88.74,0.427
ITM12712,Automotive,386,37,8,3,6.47,5.63,0.31,L4,D,27,1.38,191.83,1.91,7,0.89,116,8.41,0.41,2024-03-25,290.33,0.441
ITM12713,Apparel,394,75,14,5,46.11,1.91,0.68,L77,B,116,1.76,69.27,1.01,6,0.83,452,12.41,0.99,2024-04-27,40.4,0.708
ITM12714,Groceries,449,17,10,4,46.81,3.81,0.32,L61,D,26,4.31,40.35,1.49,2,0.95,723,13.07,0.72,2024-02-09,240.26,0.719
ITM12715,Pharma,82,38,9,4,8.61,6.05,0.51,L34,B,134,3.54,146.48,1.18,3,0.76,255,10.56,0.25,2024-09-20,137.52,0.565
ITM12716,Pharma,399,20,4,6,2.66,8.77,0.53,L84,D,91,2.24,167.42,0.49,0,0.82,390,5.12,0.57,2024-11-25,66.5,0.697
ITM12717,Apparel,31,27,14,2,49.5,3.05,0.26,L100,B,13,4.9,69.67,0.47,8,0.86,883,8.4,0.98,2024-05-23,238.35,0.673
ITM12718,Automotive,160,64,7,5,24.63,1.65,0.89,L75,C,124,1.6,62.91,0.92,9,0.85,955,2.83,0.99,2024-04-18,12.02,0.534
ITM12719,Pharma,273,59,13,7,29.03,5.81,0.57,L74,A,104,3.24,55.93,1.02,9,0.98,101,4.22,0.55,2024-03-17,110.67,0.48
ITM12720,Apparel,62,23,6,6,31.18,2.18,0.88,L30,A,104,4.31,84.72,1.06,1,0.79,475,5.24,0.91,2024-04-05,185.41,0.684
ITM12721,Electronics,36,83,11,9,39.69,6.3,0.34,L93,D,146,4.11,26.57,1.91,9,0.72,258,2.02,0.67,2024-03-21,76.98,0.334
ITM12722,Automotive,82,18,12,7,40.79,3.0,0.26,L7,A,40,0.91,137.13,0.29,6,0.97,563,13.39,0.61,2024-07-04,106.43,0.746
ITM12723,Groceries,272,20,3,6,10.5,2.69,0.12,L75,D,142,3.64,166.22,0.82,7,0.77,690,2.72,0.53,2024-11-04,36.52,0.474
ITM12724,Pharma,484,72,14,2,12.6,4.29,0.18,L62,B,25,1.66,136.1,1.08,3,0.81,227,10.76,0.91,2024-03-01,257.43,0.719
ITM12725,Apparel,395,85,8,5,43.96,6.14,0.23,L22,C,51,2.1,90.03,1.93,9,0.86,725,8.08,0.7,2024-12-04,132.43,0.447
ITM12726,Electronics,311,76,5,2,41.16,5.68,0.17,L68,A,178,2.7,64.9,1.06,0,0.99,914,12.64,0.47,2024-04-27,52.14,0.755
ITM12727,Groceries,488,62,13,4,31.26,2.82,0.91,L81,C,39,4.06,87.79,1.57,4,0.86,71,11.37,0.59,2024-07-31,67.74,0.605
ITM12728,Apparel,27,48,11,7,49.74,8.97,0.92,L93,A,35,1.25,90.53,1.52,9,0.83,418,11.64,0.56,2024-06-18,89.8,0.501
ITM12729,Apparel,344,87,7,3,37.02,1.54,0.94,L80,B,40,0.99,136.54,1.18,9,0.88,788,6.86,0.56,2024-02-28,76.55,0.481
ITM12730,Groceries,109,65,8,8,11.58,0.87,0.96,L100,A,59,1.19,186.33,0.35,5,0.99,131,12.68,0.45,2024-09-03,155.96,0.722
ITM12731,Electronics,227,37,13,9,42.49,6.23,0.54,L49,A,152,1.48,23.41,0.52,6,0.95,213,2.33,0.71,2024-12-11,272.51,0.591
ITM12732,Electronics,311,84,11,4,21.32,1.67,0.58,L19,B,61,0.77,191.14,0.56,0,0.75,426,7.22,0.24,2024-09-02,63.34,0.638
ITM12733,Automotive,303,48,11,4,2.77,5.3,0.22,L88,D,175,4.67,182.94,0.17,3,0.94,52,14.92,0.91,2024-09-02,141.5,0.892
ITM12734,Pharma,137,34,10,7,16.75,9.54,0.22,L32,D,47,1.94,32.37,0.82,4,0.95,733,14.27,0.53,2024-04-17,202.54,0.724
ITM12735,Groceries,368,30,11,9,38.41,7.14,0.8,L5,B,29,1.3,44.88,1.26,4,0.91,167,2.15,0.84,2024-10-29,63.3,0.573
ITM12736,Groceries,194,19,6,6,48.05,6.37,0.87,L74,D,108,3.37,69.2,0.37,6,0.9,705,9.02,0.78,2024-03-23,54.66,0.699
ITM12737,Groceries,95,52,8,4,14.53,5.96,0.81,L90,A,53,4.04,116.34,0.43,3,0.83,813,5.42,0.58,2024-11-27,55.06,0.651
ITM12738,Electronics,120,24,7,8,13.08,2.21,0.85,L15,C,120,3.89,35.55,1.44,9,0.89,444,11.2,0.36,2024-07-29,265.78,0.475
ITM12739,Pharma,433,92,7,5,28.62,4.61,0.35,L25,B,98,3.73,48.06,0.42,6,0.92,315,11.3,0.65,2024-01-12,216.27,0.703
ITM12740,Automotive,170,57,6,4,40.77,3.75,0.52,L3,A,72,0.73,181.51,0.36,7,0.74,484,1.0,0.96,2024-05-04,107.55,0.577
ITM12741,Apparel,419,95,4,5,37.58,9.55,0.51,L57,B,127,4.02,30.77,1.96,1,0.78,731,12.84,0.35,2024-01-23,271.74,0.581
ITM12742,Apparel,289,30,14,2,28.44,2.8,1.0,L41,C,159,2.76,85.79,0.13,0,0.76,774,4.13,0.4,2024-03-06,286.53,0.674
ITM12743,Groceries,477,69,8,9,31.94,4.98,0.95,L54,A,81,3.42,154.97,0.72,9,0.95,842,14.52,0.99,2024-10-20,125.5,0.73
ITM12744,Pharma,90,59,11,6,12.86,9.41,0.64,L20,A,63,4.8,178.83,0.17,9,0.9,276,13.68,0.91,2024-10-30,158.03,0.747
ITM12745,Electronics,199,32,14,5,22.2,8.0,0.22,L53,C,146,4.15,73.85,1.69,0,0.84,425,3.67,0.64,2024-03-23,113.84,0.576
ITM12746,Pharma,143,22,3,4,13.51,9.66,0.33,L89,C,152,4.21,41.24,1.21,0,0.95,311,9.91,0.76,2024-03-09,75.99,0.753
ITM12747,Pharma,400,78,9,6,44.34,6.28,0.43,L27,D,57,1.32,150.03,0.19,8,0.92,415,5.15,0.55,2024-11-18,236.2,0.584
ITM12748,Electronics,312,13,8,8,6.52,3.67,0.89,L53,A,157,2.64,156.79,1.27,3,0.97,816,2.44,0.52,2024-09-19,198.23,0.544
ITM12749,Groceries,304,87,5,6,34.31,8.35,0.25,L65,C,172,4.77,196.21,0.33,8,0.72,477,13.24,0.55,2024-01-21,116.4,0.638
ITM12750,Pharma,214,81,3,5,13.75,3.27,0.3,L100,C,110,3.12,36.51,1.04,6,0.85,57,3.53,0.53,2024-10-20,14.17,0.499
ITM12751,Apparel,418,18,6,9,24.3,2.07,0.41,L79,A,69,0.96,144.79,1.37,6,0.91,979,6.89,0.74,2024-03-16,231.47,0.565
ITM12752,Electronics,247,44,11,5,15.67,7.21,0.93,L61,D,107,3.79,89.29,0.38,1,0.76,90,13.94,0.46,2024-01-29,148.44,0.772
ITM12753,Automotive,450,30,4,3,16.84,6.57,0.55,L95,B,171,0.69,183.78,1.04,1,0.8,927,2.05,0.34,2024-03-26,31.19,0.531
ITM12754,Groceries,449,67,5,3,13.76,8.85,0.68,L94,D,109,3.84,87.49,0.97,4,0.83,306,8.71,0.77,2024-05-12,46.11,0.659
ITM12755,Electronics,455,27,4,6,37.89,9.64,0.45,L8,C,108,4.46,94.73,1.84,9,0.94,692,9.01,0.23,2024-04-02,192.23,0.39
ITM12756,Automotive,294,81,4,7,18.92,8.64,0.27,L91,B,82,2.41,34.09,1.99,0,0.85,613,11.68,0.78,2024-09-21,168.44,0.683
ITM12757,Automotive,480,90,12,9,36.59,1.07,0.3,L18,B,128,2.36,70.98,1.34,6,0.85,151,12.58,0.41,2024-07-26,79.74,0.566
ITM12758,Pharma,125,52,13,7,23.35,6.81,0.82,L67,D,137,1.87,86.16,1.72,6,0.83,268,6.94,0.35,2024-11-02,50.56,0.437
ITM12759,Pharma,40,15,13,3,27.82,7.95,0.9,L27,B,149,4.45,13.33,1.33,7,0.77,293,11.41,0.5,2024-10-15,266.57,0.533
ITM12760,Pharma,83,95,10,4,27.62,9.83,0.54,L72,C,97,2.97,93.14,1.76,6,0.98,894,13.75,0.29,2024-11-22,49.11,0.541
ITM12761,Electronics,184,87,5,2,48.82,4.06,0.42,L42,A,114,3.11,73.9,0.92,7,0.8,988,13.41,0.51,2024-01-10,34.85,0.609
ITM12762,Electronics,46,76,9,6,18.99,2.11,0.83,L85,A,28,3.48,162.73,1.26,2,0.87,352,8.03,0.28,2024-12-04,189.78,0.571
ITM12763,Groceries,330,21,10,2,11.18,8.6,0.71,L62,A,89,1.85,30.35,1.71,2,0.74,419,9.5,0.59,2024-05-25,83.24,0.582
ITM12764,Pharma,304,21,5,3,45.68,3.52,0.14,L68,D,35,2.45,154.44,1.84,7,0.83,900,10.42,0.34,2024-02-13,200.41,0.449
ITM12765,Automotive,167,75,4,5,9.57,6.18,0.42,L49,A,160,3.84,145.66,0.15,8,0.97,324,12.47,0.3,2024-04-20,151.84,0.645
ITM12766,Apparel,300,11,10,8,41.89,4.2,0.71,L41,A,130,4.93,55.94,0.3,9,1.0,119,8.11,0.66,2024-08-17,71.26,0.63
ITM12767,Groceries,345,24,5,6,8.36,4.32,0.62,L23,A,42,0.65,25.82,1.87,3,0.81,96,2.57,0.7,2024-11-06,30.2,0.489
ITM12768,Electronics,338,32,9,3,33.28,7.46,0.98,L59,B,115,0.69,169.95,1.18,7,0.75,166,6.39,0.2,2024-08-29,30.49,0.417
ITM12769,Groceries,183,38,14,9,8.38,3.93,0.88,L69,B,39,2.43,57.39,1.98,0,0.79,639,11.08,0.51,2024-09-03,179.9,0.61
ITM12770,Groceries,405,90,3,4,46.23,7.08,0.15,L44,B,160,3.47,37.66,1.61,1,0.8,566,9.73,0.26,2024-03-28,229.89,0.561
ITM12771,Groceries,425,16,14,8,28.69,0.64,0.75,L70,C,135,2.24,78.22,1.65,9,0.89,303,11.55,0.79,2024-04-22,210.0,0.545
ITM12772,Groceries,243,37,8,6,17.13,3.58,0.4,L46,C,45,5.0,86.17,0.83,9,0.85,881,8.0,0.75,2024-07-29,181.93,0.564
ITM12773,Apparel,291,23,14,6,7.88,3.53,0.71,L87,C,134,1.38,71.96,0.59,9,0.93,668,3.44,0.24,2024-11-03,71.17,0.441
ITM12774,Pharma,165,53,14,9,19.19,7.61,0.66,L99,A,133,0.54,195.53,1.24,8,0.91,805,2.61,0.95,2024-03-14,259.92,0.523
ITM12775,Automotive,472,39,11,7,35.55,3.49,0.55,L93,B,127,1.36,177.36,1.77,1,0.78,222,7.74,0.97,2024-10-25,192.37,0.656
ITM12776,Groceries,457,90,14,5,19.86,6.52,0.87,L88,C,132,4.49,175.87,1.48,1,0.94,478,3.88,0.47,2024-04-03,211.32,0.566
ITM12777,Groceries,375,41,5,6,13.06,7.04,0.74,L83,D,46,1.15,85.77,1.0,7,0.95,85,14.75,0.3,2024-11-15,74.91,0.607
ITM12778,Groceries,49,79,9,5,29.29,6.76,0.9,L89,B,70,2.66,192.95,1.53,4,0.88,954,3.78,0.29,2024-12-03,85.83,0.451
ITM12779,Pharma,64,97,8,3,21.47,6.23,0.35,L34,A,105,2.39,139.96,1.41,4,0.98,456,8.93,0.87,2024-09-18,273.19,0.668
ITM12780,Electronics,294,15,10,4,9.12,4.43,0.41,L79,B,129,3.5,168.08,1.83,5,0.93,465,1.02,0.57,2024-05-15,148.06,0.431
ITM12781,Electronics,490,36,5,8,8.55,4.05,0.66,L62,A,21,0.75,105.17,0.6,7,0.88,734,4.55,0.21,2024-03-26,170.61,0.479
ITM12782,Apparel,53,91,5,8,35.67,5.86,0.97,L25,C,131,3.46,40.52,0.33,7,0.97,461,4.63,0.94,2024-12-17,42.12,0.671
ITM12783,Electronics,160,97,6,4,48.76,1.11,0.43,L32,A,44,2.1,178.51,0.99,8,0.88,537,11.33,0.67,2024-06-24,124.43,0.602
ITM12784,Groceries,446,33,5,6,12.42,8.82,0.13,L36,A,76,4.67,102.42,0.79,9,0.86,741,7.94,0.75,2024-08-20,267.24,0.569
ITM12785,Groceries,337,43,11,6,38.88,8.34,0.5,L72,D,47,4.32,194.03,1.95,2,0.81,828,1.17,0.86,2024-11-01,271.04,0.515
ITM12786,Groceries,393,49,13,3,5.29,3.79,0.59,L39,B,33,2.3,58.42,0.11,8,0.96,816,6.31,0.85,2024-10-29,221.74,0.675
ITM12787,Apparel,240,56,6,7,19.7,5.88,0.82,L29,A,90,4.97,198.55,1.87,2,0.74,964,10.03,0.26,2024-02-05,168.23,0.507
ITM12788,Groceries,375,88,8,7,25.83,9.36,0.76,L39,D,177,0.73,52.26,1.91,0,0.84,881,9.91,0.66,2024-04-27,279.94,0.641
ITM12789,Electronics,41,84,10,7,14.17,3.08,0.97,L99,D,81,4.05,79.95,0.2,4,0.86,370,1.75,0.76,2024-07-12,262.83,0.647
ITM12790,Pharma,199,95,13,5,26.95,7.55,0.8,L37,D,88,2.45,122.86,1.79,6,0.87,122,14.0,0.27,2024-07-16,255.44,0.516
ITM12791,Pharma,455,33,10,7,44.25,1.29,0.37,L91,C,123,2.45,141.73,0.99,2,0.9,618,4.46,0.38,2024-03-08,265.72,0.576
ITM12792,Automotive,386,74,7,4,47.28,5.47,0.68,L27,C,54,1.27,146.85,1.56,8,0.85,627,13.48,0.52,2024-02-25,141.44,0.538
ITM12793,Electronics,439,27,7,8,5.93,8.9,0.71,L89,A,134,2.82,100.49,0.25,0,0.78,693,3.99,0.91,2024-01-09,162.39,0.766
ITM12794,Groceries,348,53,8,8,14.32,5.74,1.0,L91,B,105,0.88,24.6,1.91,5,0.96,462,8.95,0.88,2024-04-13,132.96,0.596
